patriot_sku,name,price_day,competitor,competitor_price,diff_abs,diff_pct,alert_flag
SKU0148,Portable Torch Set,45.0,Sunbelt Rentals,,,,False
SKU0148,Portable Torch Set,45.0,United Rentals,,,,False
SKU0148,Portable Torch Set,45.0,Farmington Rental,,,,False
SKU0148,Portable Torch Set,45.0,Mike's Rentals,,,,False
SKU0148,Portable Torch Set,45.0,Fabick Rents,,,,False
SKU0149,Portacool Jetstre...,50.0,Sunbelt Rentals,,,,False
SKU0149,Portacool Jetstre...,50.0,United Rentals,,,,False
SKU0149,Portacool Jetstre...,50.0,Farmington Rental,,,,False
SKU0149,Portacool Jetstre...,50.0,Mike's Rentals,,,,False
SKU0149,Portacool Jetstre...,50.0,Fabick Rents,,,,False
SKU0150,Predator 4500 wat...,60.0,Sunbelt Rentals,,,,False
SKU0150,Predator 4500 wat...,60.0,United Rentals,,,,False
SKU0150,Predator 4500 wat...,60.0,Farmington Rental,,,,False
SKU0150,Predator 4500 wat...,60.0,Mike's Rentals,,,,False
SKU0150,Predator 4500 wat...,60.0,Fabick Rents,,,,False
SKU0151,Predator 4500W Ge...,60.0,Sunbelt Rentals,,,,False
SKU0151,Predator 4500W Ge...,60.0,United Rentals,,,,False
SKU0151,Predator 4500W Ge...,60.0,Farmington Rental,,,,False
SKU0151,Predator 4500W Ge...,60.0,Mike's Rentals,,,,False
SKU0151,Predator 4500W Ge...,60.0,Fabick Rents,,,,False
SKU0152,PRESSURE WASHER,50.0,Sunbelt Rentals,,,,False
SKU0152,PRESSURE WASHER,50.0,United Rentals,,,,False
SKU0152,PRESSURE WASHER,50.0,Farmington Rental,,,,False
SKU0152,PRESSURE WASHER,50.0,Mike's Rentals,,,,False
SKU0152,PRESSURE WASHER,50.0,Fabick Rents,,,,False
SKU0153,Pressure Washer 1...,20.0,Sunbelt Rentals,,,,False
SKU0153,Pressure Washer 1...,20.0,United Rentals,,,,False
SKU0153,Pressure Washer 1...,20.0,Farmington Rental,,,,False
SKU0153,Pressure Washer 1...,20.0,Mike's Rentals,,,,False
SKU0153,Pressure Washer 1...,20.0,Fabick Rents,,,,False
SKU0154,Pressure Washer 1...,20.0,Sunbelt Rentals,,,,False
SKU0154,Pressure Washer 1...,20.0,United Rentals,,,,False
SKU0154,Pressure Washer 1...,20.0,Farmington Rental,,,,False
SKU0154,Pressure Washer 1...,20.0,Mike's Rentals,,,,False
SKU0154,Pressure Washer 1...,20.0,Fabick Rents,,,,False
SKU0155,Pressure Washer 1...,20.0,Sunbelt Rentals,,,,False
SKU0155,Pressure Washer 1...,20.0,United Rentals,,,,False
SKU0155,Pressure Washer 1...,20.0,Farmington Rental,,,,False
SKU0155,Pressure Washer 1...,20.0,Mike's Rentals,,,,False
SKU0155,Pressure Washer 1...,20.0,Fabick Rents,,,,False
SKU0156,Pressure Washer C...,80.0,Sunbelt Rentals,,,,False
SKU0156,Pressure Washer C...,80.0,United Rentals,,,,False
SKU0156,Pressure Washer C...,80.0,Farmington Rental,,,,False
SKU0156,Pressure Washer C...,80.0,Mike's Rentals,,,,False
SKU0156,Pressure Washer C...,80.0,Fabick Rents,,,,False
SKU0157,Pull Behind Lawn ...,25.0,Sunbelt Rentals,,,,False
SKU0157,Pull Behind Lawn ...,25.0,United Rentals,,,,False
SKU0157,Pull Behind Lawn ...,25.0,Farmington Rental,,,,False
SKU0157,Pull Behind Lawn ...,25.0,Mike's Rentals,,,,False
SKU0157,Pull Behind Lawn ...,25.0,Fabick Rents,,,,False
SKU0158,Rice 14k GVWR Equ...,85.0,Sunbelt Rentals,,,,False
SKU0158,Rice 14k GVWR Equ...,85.0,United Rentals,,,,False
SKU0158,Rice 14k GVWR Equ...,85.0,Farmington Rental,,,,False
SKU0158,Rice 14k GVWR Equ...,85.0,Mike's Rentals,,,,False
SKU0158,Rice 14k GVWR Equ...,85.0,Fabick Rents,,,,False
SKU0159,Rigid Sewer Auger,60.0,Sunbelt Rentals,,,,False
SKU0159,Rigid Sewer Auger,60.0,United Rentals,,,,False
SKU0159,Rigid Sewer Auger,60.0,Farmington Rental,,,,False
SKU0159,Rigid Sewer Auger,60.0,Mike's Rentals,,,,False
SKU0159,Rigid Sewer Auger,60.0,Fabick Rents,,,,False
SKU0160,Rigid Sewer Auger #2,60.0,Sunbelt Rentals,,,,False
SKU0160,Rigid Sewer Auger #2,60.0,United Rentals,,,,False
SKU0160,Rigid Sewer Auger #2,60.0,Farmington Rental,,,,False
SKU0160,Rigid Sewer Auger #2,60.0,Mike's Rentals,,,,False
SKU0160,Rigid Sewer Auger #2,60.0,Fabick Rents,,,,False
SKU0161,Rigid Shop Vacuum,15.0,Sunbelt Rentals,,,,False
SKU0161,Rigid Shop Vacuum,15.0,United Rentals,,,,False
SKU0161,Rigid Shop Vacuum,15.0,Farmington Rental,,,,False
SKU0161,Rigid Shop Vacuum,15.0,Mike's Rentals,,,,False
SKU0161,Rigid Shop Vacuum,15.0,Fabick Rents,,,,False
SKU0162,Rol-A-Lift 6k Saf...,50.0,Sunbelt Rentals,,,,False
SKU0162,Rol-A-Lift 6k Saf...,50.0,United Rentals,,,,False
SKU0162,Rol-A-Lift 6k Saf...,50.0,Farmington Rental,,,,False
SKU0162,Rol-A-Lift 6k Saf...,50.0,Mike's Rentals,,,,False
SKU0162,Rol-A-Lift 6k Saf...,50.0,Fabick Rents,,,,False
SKU0163,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0163,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0163,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0163,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0163,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0164,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0164,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0164,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0164,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0164,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0165,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0165,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0165,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0165,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0165,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0166,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0166,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0166,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0166,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0166,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0167,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0167,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0167,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0167,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0167,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0168,Safety Harness fo...,20.0,Sunbelt Rentals,,,,False
SKU0168,Safety Harness fo...,20.0,United Rentals,,,,False
SKU0168,Safety Harness fo...,20.0,Farmington Rental,,,,False
SKU0168,Safety Harness fo...,20.0,Mike's Rentals,,,,False
SKU0168,Safety Harness fo...,20.0,Fabick Rents,,,,False
SKU0169,Scaffolding Outri...,10.0,Sunbelt Rentals,,,,False
SKU0169,Scaffolding Outri...,10.0,United Rentals,,,,False
SKU0169,Scaffolding Outri...,10.0,Farmington Rental,,,,False
SKU0169,Scaffolding Outri...,10.0,Mike's Rentals,,,,False
SKU0169,Scaffolding Outri...,10.0,Fabick Rents,,,,False
SKU0170,Shop Floor Fan,25.0,Sunbelt Rentals,,,,False
SKU0170,Shop Floor Fan,25.0,United Rentals,,,,False
SKU0170,Shop Floor Fan,25.0,Farmington Rental,,,,False
SKU0170,Shop Floor Fan,25.0,Mike's Rentals,,,,False
SKU0170,Shop Floor Fan,25.0,Fabick Rents,,,,False
SKU0171,Item # 233,85.0,Sunbelt Rentals,,,,False
SKU0171,Item # 233,85.0,United Rentals,,,,False
SKU0171,Item # 233,85.0,Farmington Rental,,,,False
SKU0171,Item # 233,85.0,Mike's Rentals,,,,False
SKU0171,Item # 233,85.0,Fabick Rents,,,,False
SKU0172,Skid Steer Bush H...,125.0,Sunbelt Rentals,,,,False
SKU0172,Skid Steer Bush H...,125.0,United Rentals,,,,False
SKU0172,Skid Steer Bush H...,125.0,Farmington Rental,,,,False
SKU0172,Skid Steer Bush H...,125.0,Mike's Rentals,,,,False
SKU0172,Skid Steer Bush H...,125.0,Fabick Rents,,,,False
SKU0173,Skid Steer Fork A...,60.0,Sunbelt Rentals,,,,False
SKU0173,Skid Steer Fork A...,60.0,United Rentals,,,,False
SKU0173,Skid Steer Fork A...,60.0,Farmington Rental,,,,False
SKU0173,Skid Steer Fork A...,60.0,Mike's Rentals,,,,False
SKU0173,Skid Steer Fork A...,60.0,Fabick Rents,,,,False
SKU0174,Skid Steer Sickle...,185.0,Sunbelt Rentals,,,,False
SKU0174,Skid Steer Sickle...,185.0,United Rentals,,,,False
SKU0174,Skid Steer Sickle...,185.0,Farmington Rental,,,,False
SKU0174,Skid Steer Sickle...,185.0,Mike's Rentals,,,,False
SKU0174,Skid Steer Sickle...,185.0,Fabick Rents,,,,False
SKU0175,Skid Steer Solid ...,185.0,Sunbelt Rentals,,,,False
SKU0175,Skid Steer Solid ...,185.0,United Rentals,,,,False
SKU0175,Skid Steer Solid ...,185.0,Farmington Rental,,,,False
SKU0175,Skid Steer Solid ...,185.0,Mike's Rentals,,,,False
SKU0175,Skid Steer Solid ...,185.0,Fabick Rents,,,,False
SKU0176,Skid Steer Tiller...,185.0,Sunbelt Rentals,,,,False
SKU0176,Skid Steer Tiller...,185.0,United Rentals,,,,False
SKU0176,Skid Steer Tiller...,185.0,Farmington Rental,,,,False
SKU0176,Skid Steer Tiller...,185.0,Mike's Rentals,,,,False
SKU0176,Skid Steer Tiller...,185.0,Fabick Rents,,,,False
SKU0177,Skid Steer Tooth ...,50.0,Sunbelt Rentals,,,,False
SKU0177,Skid Steer Tooth ...,50.0,United Rentals,,,,False
SKU0177,Skid Steer Tooth ...,50.0,Farmington Rental,,,,False
SKU0177,Skid Steer Tooth ...,50.0,Mike's Rentals,,,,False
SKU0177,Skid Steer Tooth ...,50.0,Fabick Rents,,,,False
SKU0178,Skyjack 20' 2 Man...,165.0,Sunbelt Rentals,,,,False
SKU0178,Skyjack 20' 2 Man...,165.0,United Rentals,,,,False
SKU0178,Skyjack 20' 2 Man...,165.0,Farmington Rental,,,,False
SKU0178,Skyjack 20' 2 Man...,165.0,Mike's Rentals,,,,False
SKU0178,Skyjack 20' 2 Man...,165.0,Fabick Rents,,,,False
SKU0179,Skyjack S7127 Rou...,195.0,Sunbelt Rentals,,,,False
SKU0179,Skyjack S7127 Rou...,195.0,United Rentals,,,,False
SKU0179,Skyjack S7127 Rou...,195.0,Farmington Rental,,,,False
SKU0179,Skyjack S7127 Rou...,195.0,Mike's Rentals,,,,False
SKU0179,Skyjack S7127 Rou...,195.0,Fabick Rents,,,,False
SKU0180,Skyjack SJIII 322...,175.0,Sunbelt Rentals,,,,False
SKU0180,Skyjack SJIII 322...,175.0,United Rentals,,,,False
SKU0180,Skyjack SJIII 322...,175.0,Farmington Rental,,,,False
SKU0180,Skyjack SJIII 322...,175.0,Mike's Rentals,,,,False
SKU0180,Skyjack SJIII 322...,175.0,Fabick Rents,,,,False
SKU0181,Snorkel 15' 2 Man...,100.0,Sunbelt Rentals,,,,False
SKU0181,Snorkel 15' 2 Man...,100.0,United Rentals,,,,False
SKU0181,Snorkel 15' 2 Man...,100.0,Farmington Rental,,,,False
SKU0181,Snorkel 15' 2 Man...,100.0,Mike's Rentals,,,,False
SKU0181,Snorkel 15' 2 Man...,100.0,Fabick Rents,,,,False
SKU0182,Soffcut X150 Earl...,85.0,Sunbelt Rentals,,,,False
SKU0182,Soffcut X150 Earl...,85.0,United Rentals,,,,False
SKU0182,Soffcut X150 Earl...,85.0,Farmington Rental,,,,False
SKU0182,Soffcut X150 Earl...,85.0,Mike's Rentals,,,,False
SKU0182,Soffcut X150 Earl...,85.0,Fabick Rents,,,,False
SKU0183,Solo Concrete Dem...,75.0,Sunbelt Rentals,,,,False
SKU0183,Solo Concrete Dem...,75.0,United Rentals,,,,False
SKU0183,Solo Concrete Dem...,75.0,Farmington Rental,,,,False
SKU0183,Solo Concrete Dem...,75.0,Mike's Rentals,,,,False
SKU0183,Solo Concrete Dem...,75.0,Fabick Rents,,,,False
SKU0184,Spectra Laser Tra...,85.0,Sunbelt Rentals,,,,False
SKU0184,Spectra Laser Tra...,85.0,United Rentals,,,,False
SKU0184,Spectra Laser Tra...,85.0,Farmington Rental,,,,False
SKU0184,Spectra Laser Tra...,85.0,Mike's Rentals,,,,False
SKU0184,Spectra Laser Tra...,85.0,Fabick Rents,,,,False
SKU0185,Spray Paint Marki...,5.0,Sunbelt Rentals,,,,False
SKU0185,Spray Paint Marki...,5.0,United Rentals,,,,False
SKU0185,Spray Paint Marki...,5.0,Farmington Rental,,,,False
SKU0185,Spray Paint Marki...,5.0,Mike's Rentals,,,,False
SKU0185,Spray Paint Marki...,5.0,Fabick Rents,,,,False
SKU0186,Stihl Concrete Saw,75.0,Sunbelt Rentals,,,,False
SKU0186,Stihl Concrete Saw,75.0,United Rentals,,,,False
SKU0186,Stihl Concrete Saw,75.0,Farmington Rental,,,,False
SKU0186,Stihl Concrete Saw,75.0,Mike's Rentals,,,,False
SKU0186,Stihl Concrete Saw,75.0,Fabick Rents,,,,False
SKU0187,Stihl MS250 Chainsaw,65.0,Sunbelt Rentals,,,,False
SKU0187,Stihl MS250 Chainsaw,65.0,United Rentals,,,,False
SKU0187,Stihl MS250 Chainsaw,65.0,Farmington Rental,,,,False
SKU0187,Stihl MS250 Chainsaw,65.0,Mike's Rentals,,,,False
SKU0187,Stihl MS250 Chainsaw,65.0,Fabick Rents,,,,False
SKU0188,Stihl Walk Behind...,85.0,Sunbelt Rentals,,,,False
SKU0188,Stihl Walk Behind...,85.0,United Rentals,,,,False
SKU0188,Stihl Walk Behind...,85.0,Farmington Rental,,,,False
SKU0188,Stihl Walk Behind...,85.0,Mike's Rentals,,,,False
SKU0188,Stihl Walk Behind...,85.0,Fabick Rents,,,,False
SKU0189,Straw Blower Finn...,210.0,Sunbelt Rentals,,,,False
SKU0189,Straw Blower Finn...,210.0,United Rentals,,,,False
SKU0189,Straw Blower Finn...,210.0,Farmington Rental,,,,False
SKU0189,Straw Blower Finn...,210.0,Mike's Rentals,,,,False
SKU0189,Straw Blower Finn...,210.0,Fabick Rents,,,,False
SKU0190,Submersible Sump ...,35.0,Sunbelt Rentals,,,,False
SKU0190,Submersible Sump ...,35.0,United Rentals,,,,False
SKU0190,Submersible Sump ...,35.0,Farmington Rental,,,,False
SKU0190,Submersible Sump ...,35.0,Mike's Rentals,,,,False
SKU0190,Submersible Sump ...,35.0,Fabick Rents,,,,False
SKU0191,Sunward Mini Exca...,300.0,Sunbelt Rentals,,,,False
SKU0191,Sunward Mini Exca...,300.0,United Rentals,,,,False
SKU0191,Sunward Mini Exca...,300.0,Farmington Rental,,,,False
SKU0191,Sunward Mini Exca...,300.0,Mike's Rentals,,,,False
SKU0191,Sunward Mini Exca...,300.0,Fabick Rents,,,,False
SKU0192,Sunward Mini Exca...,275.0,Sunbelt Rentals,,,,False
SKU0192,Sunward Mini Exca...,275.0,United Rentals,,,,False
SKU0192,Sunward Mini Exca...,275.0,Farmington Rental,,,,False
SKU0192,Sunward Mini Exca...,275.0,Mike's Rentals,,,,False
SKU0192,Sunward Mini Exca...,275.0,Fabick Rents,,,,False
SKU0193,Sunward Mini Exca...,275.0,Sunbelt Rentals,,,,False
SKU0193,Sunward Mini Exca...,275.0,United Rentals,,,,False
SKU0193,Sunward Mini Exca...,275.0,Farmington Rental,,,,False
SKU0193,Sunward Mini Exca...,275.0,Mike's Rentals,,,,False
SKU0193,Sunward Mini Exca...,275.0,Fabick Rents,,,,False
SKU0194,Tennant Floor Pol...,55.0,Sunbelt Rentals,,,,False
SKU0194,Tennant Floor Pol...,55.0,United Rentals,,,,False
SKU0194,Tennant Floor Pol...,55.0,Farmington Rental,,,,False
SKU0194,Tennant Floor Pol...,55.0,Mike's Rentals,,,,False
SKU0194,Tennant Floor Pol...,55.0,Fabick Rents,,,,False
SKU0195,Terex light tower...,110.0,Sunbelt Rentals,,,,False
SKU0195,Terex light tower...,110.0,United Rentals,,,,False
SKU0195,Terex light tower...,110.0,Farmington Rental,,,,False
SKU0195,Terex light tower...,110.0,Mike's Rentals,,,,False
SKU0195,Terex light tower...,110.0,Fabick Rents,,,,False
SKU0196,Terex Light Tower...,110.0,Sunbelt Rentals,,,,False
SKU0196,Terex Light Tower...,110.0,United Rentals,,,,False
SKU0196,Terex Light Tower...,110.0,Farmington Rental,,,,False
SKU0196,Terex Light Tower...,110.0,Mike's Rentals,,,,False
SKU0196,Terex Light Tower...,110.0,Fabick Rents,,,,False
SKU0197,Titan Post Driver,115.0,Sunbelt Rentals,,,,False
SKU0197,Titan Post Driver,115.0,United Rentals,,,,False
SKU0197,Titan Post Driver,115.0,Farmington Rental,,,,False
SKU0197,Titan Post Driver,115.0,Mike's Rentals,,,,False
SKU0197,Titan Post Driver,115.0,Fabick Rents,,,,False
SKU0198,Toro Dingo Mini S...,150.0,Sunbelt Rentals,,,,False
SKU0198,Toro Dingo Mini S...,150.0,United Rentals,,,,False
SKU0198,Toro Dingo Mini S...,150.0,Farmington Rental,,,,False
SKU0198,Toro Dingo Mini S...,150.0,Mike's Rentals,,,,False
SKU0198,Toro Dingo Mini S...,150.0,Fabick Rents,,,,False
SKU0199,Toro STX26 Stump ...,215.0,Sunbelt Rentals,,,,False
SKU0199,Toro STX26 Stump ...,215.0,United Rentals,,,,False
SKU0199,Toro STX26 Stump ...,215.0,Farmington Rental,,,,False
SKU0199,Toro STX26 Stump ...,215.0,Mike's Rentals,,,,False
SKU0199,Toro STX26 Stump ...,215.0,Fabick Rents,,,,False
SKU0200,Torpedo Diesel He...,50.0,Sunbelt Rentals,,,,False
SKU0200,Torpedo Diesel He...,50.0,United Rentals,,,,False
SKU0200,Torpedo Diesel He...,50.0,Farmington Rental,,,,False
SKU0200,Torpedo Diesel He...,50.0,Mike's Rentals,,,,False
SKU0200,Torpedo Diesel He...,50.0,Fabick Rents,,,,False
SKU0201,TOWABLE 34 TON LO...,85.0,Sunbelt Rentals,,,,False
SKU0201,TOWABLE 34 TON LO...,85.0,United Rentals,,,,False
SKU0201,TOWABLE 34 TON LO...,85.0,Farmington Rental,,,,False
SKU0201,TOWABLE 34 TON LO...,85.0,Mike's Rentals,,,,False
SKU0201,TOWABLE 34 TON LO...,85.0,Fabick Rents,,,,False
SKU0202,Towable Auger,145.0,Sunbelt Rentals,,,,False
SKU0202,Towable Auger,145.0,United Rentals,,,,False
SKU0202,Towable Auger,145.0,Farmington Rental,,,,False
SKU0202,Towable Auger,145.0,Mike's Rentals,,,,False
SKU0202,Towable Auger,145.0,Fabick Rents,,,,False
SKU0203,Towable Ground Ho...,130.0,Sunbelt Rentals,,,,False
SKU0203,Towable Ground Ho...,130.0,United Rentals,,,,False
SKU0203,Towable Ground Ho...,130.0,Farmington Rental,,,,False
SKU0203,Towable Ground Ho...,130.0,Mike's Rentals,,,,False
SKU0203,Towable Ground Ho...,130.0,Fabick Rents,,,,False
SKU0204,Toyota 5K Warehou...,175.0,Sunbelt Rentals,,,,False
SKU0204,Toyota 5K Warehou...,175.0,United Rentals,,,,False
SKU0204,Toyota 5K Warehou...,175.0,Farmington Rental,,,,False
SKU0204,Toyota 5K Warehou...,175.0,Mike's Rentals,,,,False
SKU0204,Toyota 5K Warehou...,175.0,Fabick Rents,,,,False
SKU0205,Tractor Boom Pole,45.0,Sunbelt Rentals,,,,False
SKU0205,Tractor Boom Pole,45.0,United Rentals,,,,False
SKU0205,Tractor Boom Pole,45.0,Farmington Rental,,,,False
SKU0205,Tractor Boom Pole,45.0,Mike's Rentals,,,,False
SKU0205,Tractor Boom Pole,45.0,Fabick Rents,,,,False
SKU0206,Trailer Hitch 2 5/16,5.0,Sunbelt Rentals,,,,False
SKU0206,Trailer Hitch 2 5/16,5.0,United Rentals,,,,False
SKU0206,Trailer Hitch 2 5/16,5.0,Farmington Rental,,,,False
SKU0206,Trailer Hitch 2 5/16,5.0,Mike's Rentals,,,,False
SKU0206,Trailer Hitch 2 5/16,5.0,Fabick Rents,,,,False
SKU0207,Tri-Ball Hitch,10.0,Sunbelt Rentals,,,,False
SKU0207,Tri-Ball Hitch,10.0,United Rentals,,,,False
SKU0207,Tri-Ball Hitch,10.0,Farmington Rental,,,,False
SKU0207,Tri-Ball Hitch,10.0,Mike's Rentals,,,,False
SKU0207,Tri-Ball Hitch,10.0,Fabick Rents,,,,False
SKU0208,Twin Tank Air Com...,25.0,Sunbelt Rentals,,,,False
SKU0208,Twin Tank Air Com...,25.0,United Rentals,,,,False
SKU0208,Twin Tank Air Com...,25.0,Farmington Rental,,,,False
SKU0208,Twin Tank Air Com...,25.0,Mike's Rentals,,,,False
SKU0208,Twin Tank Air Com...,25.0,Fabick Rents,,,,False
SKU0209,Twin Tank Air Com...,25.0,Sunbelt Rentals,,,,False
SKU0209,Twin Tank Air Com...,25.0,United Rentals,,,,False
SKU0209,Twin Tank Air Com...,25.0,Farmington Rental,,,,False
SKU0209,Twin Tank Air Com...,25.0,Mike's Rentals,,,,False
SKU0209,Twin Tank Air Com...,25.0,Fabick Rents,,,,False
SKU0210,"Unipro Finisher 15""",100.0,Sunbelt Rentals,,,,False
SKU0210,"Unipro Finisher 15""",100.0,United Rentals,,,,False
SKU0210,"Unipro Finisher 15""",100.0,Farmington Rental,,,,False
SKU0210,"Unipro Finisher 15""",100.0,Mike's Rentals,,,,False
SKU0210,"Unipro Finisher 15""",100.0,Fabick Rents,,,,False
SKU0211,"Unipro Finisher 18""",100.0,Sunbelt Rentals,,,,False
SKU0211,"Unipro Finisher 18""",100.0,United Rentals,,,,False
SKU0211,"Unipro Finisher 18""",100.0,Farmington Rental,,,,False
SKU0211,"Unipro Finisher 18""",100.0,Mike's Rentals,,,,False
SKU0211,"Unipro Finisher 18""",100.0,Fabick Rents,,,,False
SKU0212,Vermeer BC700XL T...,285.0,Sunbelt Rentals,,,,False
SKU0212,Vermeer BC700XL T...,285.0,United Rentals,,,,False
SKU0212,Vermeer BC700XL T...,285.0,Farmington Rental,,,,False
SKU0212,Vermeer BC700XL T...,285.0,Mike's Rentals,,,,False
SKU0212,Vermeer BC700XL T...,285.0,Fabick Rents,,,,False
SKU0213,Vermeer RTX250 Tr...,165.0,Sunbelt Rentals,,,,False
SKU0213,Vermeer RTX250 Tr...,165.0,United Rentals,,,,False
SKU0213,Vermeer RTX250 Tr...,165.0,Farmington Rental,,,,False
SKU0213,Vermeer RTX250 Tr...,165.0,Mike's Rentals,,,,False
SKU0213,Vermeer RTX250 Tr...,165.0,Fabick Rents,,,,False
SKU0214,VibraStrike Vibra...,85.0,Sunbelt Rentals,,,,False
SKU0214,VibraStrike Vibra...,85.0,United Rentals,,,,False
SKU0214,VibraStrike Vibra...,85.0,Farmington Rental,,,,False
SKU0214,VibraStrike Vibra...,85.0,Mike's Rentals,,,,False
SKU0214,VibraStrike Vibra...,85.0,Fabick Rents,,,,False
SKU0215,"Virnig 84"" Skid S...",185.0,Sunbelt Rentals,,,,False
SKU0215,"Virnig 84"" Skid S...",185.0,United Rentals,,,,False
SKU0215,"Virnig 84"" Skid S...",185.0,Farmington Rental,,,,False
SKU0215,"Virnig 84"" Skid S...",185.0,Mike's Rentals,,,,False
SKU0215,"Virnig 84"" Skid S...",185.0,Fabick Rents,,,,False
SKU0216,Volvo SD45 Single...,495.0,Sunbelt Rentals,,,,False
SKU0216,Volvo SD45 Single...,495.0,United Rentals,,,,False
SKU0216,Volvo SD45 Single...,495.0,Farmington Rental,,,,False
SKU0216,Volvo SD45 Single...,495.0,Mike's Rentals,,,,False
SKU0216,Volvo SD45 Single...,495.0,Fabick Rents,,,,False
SKU0217,Wacker Nuesen LVT...,110.0,Sunbelt Rentals,,,,False
SKU0217,Wacker Nuesen LVT...,110.0,United Rentals,,,,False
SKU0217,Wacker Nuesen LVT...,110.0,Farmington Rental,,,,False
SKU0217,Wacker Nuesen LVT...,110.0,Mike's Rentals,,,,False
SKU0217,Wacker Nuesen LVT...,110.0,Fabick Rents,,,,False
SKU0218,Wacker RD-11 RIDE...,210.0,Sunbelt Rentals,,,,False
SKU0218,Wacker RD-11 RIDE...,210.0,United Rentals,,,,False
SKU0218,Wacker RD-11 RIDE...,210.0,Farmington Rental,,,,False
SKU0218,Wacker RD-11 RIDE...,210.0,Mike's Rentals,,,,False
SKU0218,Wacker RD-11 RIDE...,210.0,Fabick Rents,,,,False
SKU0219,Warehouse Pallet ...,20.0,Sunbelt Rentals,,,,False
SKU0219,Warehouse Pallet ...,20.0,United Rentals,,,,False
SKU0219,Warehouse Pallet ...,20.0,Farmington Rental,,,,False
SKU0219,Warehouse Pallet ...,20.0,Mike's Rentals,,,,False
SKU0219,Warehouse Pallet ...,20.0,Fabick Rents,,,,False
SKU0220,WEN PLATE COMPACTOR,55.0,Sunbelt Rentals,,,,False
SKU0220,WEN PLATE COMPACTOR,55.0,United Rentals,,,,False
SKU0220,WEN PLATE COMPACTOR,55.0,Farmington Rental,,,,False
SKU0220,WEN PLATE COMPACTOR,55.0,Mike's Rentals,,,,False
SKU0220,WEN PLATE COMPACTOR,55.0,Fabick Rents,,,,False
SKU0221,Whiteman Concrete...,160.0,Sunbelt Rentals,,,,False
SKU0221,Whiteman Concrete...,160.0,United Rentals,,,,False
SKU0221,Whiteman Concrete...,160.0,Farmington Rental,,,,False
SKU0221,Whiteman Concrete...,160.0,Mike's Rentals,,,,False
SKU0221,Whiteman Concrete...,160.0,Fabick Rents,,,,False
